,Position,Driver,Car,Time
6,1,Nico Rosberg,Mercedes,1:15.989
44,2,Lewis Hamilton,Mercedes,1:16.048
3,3,Daniel Ricciardo,Red Bull Racing Renault,1:16.384
1,4,Sebastian Vettel,Red Bull Racing Renault,1:16.547
14,5,Fernando Alonso,Ferrari,1:16.686
7,6,Kimi Räikkönen,Ferrari,1:17.389
25,7,Jean-Eric Vergne,STR Renault,1:17.540
20,8,Kevin Magnussen,McLaren Mercedes,1:17.555
26,9,Daniil Kvyat,STR Renault,1:18.090
11,10,Sergio Perez,Force India Mercedes,1:18.327
27,11,Nico Hulkenberg,Force India Mercedes,1:17.846
22,12,Jenson Button,McLaren Mercedes,1:17.988
77,13,Valtteri Bottas,Williams Mercedes,1:18.082
8,14,Romain Grosjean,Lotus Renault,1:18.196
13,15,Pastor Maldonado,Lotus Renault,1:18.356
19,16,Felipe Massa,Williams Mercedes,
21,17,Esteban Gutierrez ,Sauber Ferrari,1:18.741
99,18,Adrian Sutil,Sauber Ferrari,1:18.745
4,19,Max Chilton,Marussia Ferrari,1:19.928
10,20,Kamui Kobayashi,Caterham Renault,1:20.133
17,21,Jules Bianchi,Marussia Ferrari,1:19.332
