,Position,Driver,Car,Time
3,1,Michael Schumacher,Ferrari,1:14.266
2,2,David Coulthard,McLaren Mercedes,1:14.392
1,3,Mika Hakkinen,McLaren Mercedes,1:14.428
4,4,Rubens Barrichello,Ferrari,1:14.600
6,5,Jarno Trulli,Jordan Mugen Honda,1:15.006
10,6,Jenson Button,Williams BMW,1:15.017
5,7,Heinz-Harald Frentzen,Jordan Mugen Honda,1:15.067
22,8,Jacques Villeneuve,BAR Honda,1:15.317
16,9,Pedro Diniz,Sauber Petronas,1:15.418
9,10,Ralf Schumacher,Williams BMW,1:15.484
12,11,Alexander Wurz,Benetton Playlife,1:15.762
23,12,Ricardo Zonta,BAR Honda,1:15.784
19,13,Jos Verstappen,Arrows Supertec,1:15.808
17,14,Mika Salo,Sauber Petronas,1:15.881
11,15,Giancarlo Fisichella,Benetton Playlife,1:15.907
15,16,Nick Heidfeld,Prost Peugeot,1:16.060
7,17,Eddie Irvine,Jaguar Cosworth,1:16.098
18,18,Pedro de la Rosa,Arrows Supertec,1:16.143
8,19,Johnny Herbert,Jaguar Cosworth,1:16.225
14,20,Jean Alesi,Prost Peugeot,1:16.471
21,21,Gaston Mazzacane,Minardi Fondmetal,1:16.809
20,22,Marc Gene,Minardi Fondmetal,1:17.161
