,Position,Driver,Car,Time
4,1,Heinz-Harald Frentzen,Williams Renault,1:18.216
5,2,Michael Schumacher,Ferrari,1:18.235
3,3,Jacques Villeneuve,Williams Renault,1:18.583
12,4,Giancarlo Fisichella,Jordan Peugeot,1:18.665
10,5,David Coulthard,McLaren Mercedes,1:18.779
11,6,Ralf Schumacher,Jordan Peugeot,1:18.943
16,7,Johnny Herbert,Sauber Petronas,1:19.105
9,8,Mika Hakkinen,McLaren Mercedes,1:19.119
7,9,Jean Alesi,Benetton Renault,1:19.263
22,10,Rubens Barrichello,Stewart Ford,1:19.295
17,11,Nicola Larini,Sauber Petronas,1:19.468
14,12,Olivier Panis,Prost Mugen Honda,1:19.626
1,13,Damon Hill,Arrows Yamaha,1:19.674
19,14,Mika Salo,Tyrrell Ford,1:19.694
6,15,Eddie Irvine,Ferrari,1:19.723
2,16,Pedro Diniz,Arrows Yamaha,1:19.860
8,17,Gerhard Berger,Benetton Renault,1:20.199
21,18,Jarno Trulli,Minardi Hart,1:20.349
23,19,Jan Magnussen,Stewart Ford,1:20.516
20,20,Ukyo Katayama,Minardi Hart,1:20.606
15,21,Shinji Nakano,Prost Mugen Honda,1:20.961
18,22,Jos Verstappen,Tyrrell Ford,1:21.290
