,Position,Driver,Car,Time
11,1,James Hunt,McLaren Ford,2:32.500
1,2,Niki Lauda,Ferrari,2:32.520
17,3,Jean-Pierre Jarier,Shadow Ford,2:32.660
2,4,Clay Regazzoni,Ferrari,2:33.170
30,5,Emerson Fittipaldi,Fittipaldi Ford,2:33.330
12,6,Jochen Mass,McLaren Ford,2:33.590
9,7,Vittorio Brambilla,March Ford,2:33.630
28,8,John Watson,Penske Ford,2:33.870
4,9,Patrick Depailler,Tyrrell Ford,2:34.490
8,10,Carlos Pace,Brabham Alfa Romeo,2:34.540
26,11,Jacques Laffite,Ligier Matra,2:34.670
16,12,Tom Pryce,Shadow Ford,2:34.840
3,13,Jody Scheckter,Tyrrell Ford,2:35.020
34,14,Hans-Joachim Stuck,March Ford,2:35.380
7,15,Carlos Reutemann,Brabham Alfa Romeo,2:35.970
6,16,Mario Andretti,Lotus Ford,2:36.010
21,17,Renzo Zorzi,Wolf-Williams,2:37.070
5,18,Ronnie Peterson,Lotus Ford,2:37.190
20,19,Jacky Ickx,Wolf-Williams,2:37.620
31,20,Ingo Hoffman,Fittipaldi Ford,2:40.250
14,21,Ian Ashley,BRM,2:40.940
10,22,Lella Lombardi,March Ford,2:40.950
