,Position,Driver,Car,Time
1,1,Jackie Stewart,Tyrrell Ford,1:40.481
20,2,Peter   Revson,McLaren Ford,1:40.527
19,3,Denny Hulme,McLaren Ford,1:41.084
2,4,Francois  Cevert ,Tyrrell Ford,1:41.445
29,5,Carlos Reutemann,Brabham Ford,1:41.692
8,6,Clay Regazzoni,Ferrari,1:41.951
18,7,Chris Amon,Matra,1:41.979
21,8,Jody Scheckter,McLaren Ford,1:42.058
10,9,Emerson Fittipaldi,Lotus Ford,1:42.400
9,10,Mario Andretti,Ferrari,1:42.482
3,11,Patrick Depailler,Tyrrell Ford,1:42.521
7,12,Jacky Ickx,Ferrari,1:42.597
30,13,Wilson Fittipaldi,Brabham Ford,1:42.766
23,14,Mike Hailwood,Surtees Ford,1:43.204
27,15,Carlos Pace,March Ford,1:43.319
12,16,Reine   Wisell,Lotus Ford,1:43.543
16,17,Howden  Ganley ,BRM,1:44.075
17,18,Jean-Pierre Beltoise,BRM,1:44.240
25,19,Andrea de Adamich ,Surtees Ford,1:44.279
33,20,Skip  Barber ,March Ford,1:44.280
6,21,Mike  Beuttler ,March Ford,1:44.369
26,22,Henri Pescarolo,March Ford,1:44.433
34,23,Sam   Posey,Surtees Ford,1:44.525
15,24,Brian   Redman,BRM,1:44.925
5,25,Niki Lauda,March Ford,1:45.290
4,26,Ronnie Peterson,March Ford,1:46.142
28,27,Graham Hill,Brabham Ford,1:46.313
14,28,Peter  Gethin ,BRM,1:46.599
31,29,Derek Bell,Tecno,1:47.023
11,30,Dave  Walker ,Lotus Ford,1:50.600
22,31,Tim   Schenken,Surtees Ford,1:57.674
