,Position,Driver,Car,Time
15,1,Alain Prost,Renault,1:15.701
16,2,Rene Arnoux,Renault,1:15.730
6,3,Keke Rosberg,Williams Ford,1:15.847
8,4,Niki Lauda,McLaren Ford,1:16.049
3,5,Michele Alboreto,Tyrrell Ford,1:16.308
22,6,Andrea de Cesaris,Alfa Romeo,1:16.575
12,7,Nigel Mansell,Lotus Ford,1:16.944
1,8,Nelson Piquet,Brabham Ford,1:17.124
2,9,Riccardo Patrese,Brabham Ford,1:17.126
7,10,John Watson,McLaren Ford,1:17.144
11,11,Elio de Angelis,Lotus Ford,1:17.762
9,12,Manfred Winkelhock,ATS Ford,1:17.879
5,13,Derek Daly,Williams Ford,1:18.194
25,14,Eddie  Cheever,Ligier Matra,1:18.301
23,15,Bruno Giacomelli,Alfa Romeo,1:18.371
31,16,Jean-Pierre Jarier,Osella Ford,1:18.403
26,17,Jacques Laffite,Ligier Matra,1:18.565
10,18,Eliseo Salazar,ATS Ford,1:18.967
35,19,Derek Warwick,Toleman Hart,1:18.985
4,20,Brian Henton,Tyrrell Ford,1:19.150
36,21,Teo Fabi,Toleman Hart,1:19.300
29,22,Marc Surer,Arrows Ford,1:19.584
20,23,Chico Serra,Fittipaldi Ford,1:19.598
18,24,Raul Boesel,March Ford,1:19.621
17,25,Jochen Mass,March Ford,1:19.777
30,26,Mauro Baldi,Arrows Ford,1:19.815
