,Position,Driver,Car,Time
6,1,Ronnie Peterson,Lotus Ford,1:40.450
7,2,James Hunt,McLaren Ford,1:40.530
5,3,Mario Andretti,Lotus Ford,1:40.620
11,4,Carlos Reutemann,Ferrari,1:40.730
8,5,Patrick Tambay,McLaren Ford,1:40.940
12,6,Gilles Villeneuve,Ferrari,1:40.970
14,7,Emerson Fittipaldi,Fittipaldi Ford,1:41.500
27,8,Alan  Jones,Williams Ford,1:41.870
16,9,Hans-Joachim Stuck,Shadow Ford,1:42.070
1,10,Niki Lauda,Brabham Alfa Romeo,1:42.080
4,11,Patrick Depailler,Tyrrell Ford,1:42.100
20,12,Jody Scheckter,Wolf Ford,1:42.110
30,13,Brett Lunger,McLaren Ford,1:42.650
26,14,Jacques Laffite,Ligier Matra,1:42.710
17,15,Clay Regazzoni,Shadow Ford,1:42.800
10,16,Jean-Pierre Jarier,ATS Ford,1:42.910
23,17,Lamberto Leoni,Ensign Ford,1:43.190
36,18,Riccardo Patrese,Arrows Ford,1:43.190
3,19,Didier Pironi,Tyrrell Ford,1:43.550
9,20,Jochen Mass,ATS Ford,1:43.740
2,21,John Watson,Brabham Alfa Romeo,1:43.750
25,22,Hector Rebaque,Lotus Ford,1:43.860
22,23,Danny Ongais,Ensign Ford,1:43.940
18,24,Rupert Keegan,Surtees Ford,1:44.200
