,Position,Driver,Car,Time
6,1,Mark Webber,RBR Renault,1:45.778
2,2,Lewis Hamilton,McLaren Mercedes,1:45.863
11,3,Robert Kubica,Renault,1:46.100
5,4,Sebastian Vettel,RBR Renault,1:46.127
1,5,Jenson Button,McLaren Mercedes,1:46.206
7,6,Felipe Massa,Ferrari,1:46.314
9,7,Rubens Barrichello,Williams Cosworth,1:46.602
14,8,Adrian Sutil,Force India Mercedes,1:46.659
10,9,Nico Hulkenberg,Williams Cosworth,1:47.053
8,10,Fernando Alonso,Ferrari,1:47.441
17,11,Jaime Alguersuari,STR Ferrari,1:48.267
15,12,Vitantonio Liuzzi,Force India Mercedes,1:48.680
19,13,Heikki Kovalainen,Lotus Cosworth,1:50.980
4,14,Nico Rosberg,Mercedes,1:47.885
18,15,Jarno Trulli,Lotus Cosworth,2:01.491
16,16,Sebastien Buemi,STR Ferrari,1:49.209
23,17,Kamui Kobayashi,Sauber Ferrari,2:02.284
21,18,Bruno Senna,HRT Cosworth,2:03.612
20,19,Sakon Yamamoto,HRT Cosworth,2:03.941
24,20,Timo Glock,Virgin Cosworth,1:52.049
3,21,Michael Schumacher,Mercedes,1:47.874
25,22,Lucas di Grassi,Virgin Cosworth,2:18.754
12,23,Vitaly Petrov,Renault,
22,24,Pedro de la Rosa,Sauber Ferrari,2:05.294
