,Position,Driver,Car,Time
12,1,Niki Lauda,Ferrari,1:42.003
1,2,Emerson Fittipaldi,McLaren Ford,1:42.360
7,3,Carlos Reutemann,Brabham Ford,1:42.685
17,4,Jean-Pierre Jarier,Shadow Matra,1:42.759
27,5,Mario Andretti,Parnelli Ford,1:42.822
9,6,Vittorio Brambilla,March Ford,1:42.846
16,7,Tom Pryce,Shadow Matra,1:42.960
4,8,Patrick Depailler,Tyrrell Ford,1:43.032
2,9,Jochen Mass,McLaren Ford,1:43.100
3,10,Jody Scheckter,Tyrrell Ford,1:43.127
11,11,Clay Regazzoni,Ferrari,1:43.246
28,12,John Watson,March Ford,1:43.310
10,13,Hans-Joachim Stuck,March Ford,1:43.417
5,14,Ronnie Peterson,Lotus Ford,1:43.570
24,15,James Hunt,Hesketh Ford,1:43.820
8,16,Carlos Pace,Brabham Ford,1:44.054
23,17,Tony Brise,Lola Ford,1:44.064
25,18,Brett Lunger,Hesketh Ford,1:45.236
6,19,Brian Henton,Lotus Ford,1:45.244
15,20,Michel Leclere,Tyrrell Ford,1:46.023
21,21,Jacques Laffite,Frank Williams Racing Cars/Williams,1:46.032
31,22,Roelof   Wunderink,Ensign Ford,1:47.224
30,23,Wilson Fittipaldi,Fittipaldi Ford,1:48.226
20,24,Lella Lombardi,Frank Williams Racing Cars/Williams,1:49.734
