,Position,Driver,Car,Time
26,1,Juan Manuel Fangio,Maserati,4:22.100
6,2,Jose Froilan Gonzalez,Ferrari,4:23.600
4,3,Nino Farina,Ferrari,4:26.000
28,4,Onofre Marimon,Maserati,4:27.600
10,5,Mike Hawthorn,Ferrari,4:29.400
8,6,Maurice  Trintignant,Ferrari,4:30.000
12,7,Jean Behra,Gordini,4:34.500
18,8,Andre Pilette,Gordini,4:40.000
22,9,Stirling Moss,Maserati,4:40.800
16,10,Paul Frere,Gordini,4:42.000
30,11,Sergio Mantovani,Maserati,4:43.200
24,12,Roberto Mieres,Maserati,4:43.800
20,13,Prince Bira,Maserati,4:46.500
2,14,Jacques Swaters,Ferrari,4:54.200
