,Position,Driver,Car,Time
1,1,Sebastian Vettel,Red Bull Racing Renault,1:49.674
4,2,Felipe Massa,Ferrari,1:50.587
3,3,Fernando Alonso,Ferrari,1:50.727
10,4,Lewis Hamilton,Mercedes,1:51.699
2,5,Mark Webber,Red Bull Racing Renault,1:52.244
9,6,Nico Rosberg,Mercedes,1:52.519
5,7,Jenson Button,McLaren Mercedes,1:53.175
15,8,Adrian Sutil,Force India Mercedes,1:53.439
6,9,Sergio Perez,McLaren Mercedes,1:54.136
7,10,Kimi Räikkönen,Lotus Renault,1:52.970
8,11,Romain Grosjean,Lotus Renault,1:37.636
11,12,Nico Hulkenberg,Sauber Ferrari,1:38.125
19,13,Daniel Ricciardo,STR Ferrari,1:38.822
12,14,Esteban Gutierrez ,Sauber Ferrari,1:39.221
14,15,Paul di Resta,Force India Mercedes,1:44.509
16,16,Pastor Maldonado,Williams Renault,
18,17,Jean-Eric Vergne,STR Ferrari,1:38.157
17,18,Valtteri Bottas,Williams Renault,1:38.207
22,19,Jules Bianchi,Marussia Cosworth,1:38.434
20,20,Charles Pic,Caterham Renault,1:39.314
23,21,Max Chilton,Marussia Cosworth,1:39.672
21,22,Giedo van der Garde,Caterham Renault,1:39.932
