,Position,Driver,Car,Time
25,1,Didier Pironi,Ligier Ford,1:24.813
28,2,Carlos Reutemann,Williams Ford,1:24.882
27,3,Alan  Jones,Williams Ford,1:25.202
5,4,Nelson Piquet,Brabham Ford,1:25.358
26,5,Jacques Laffite,Ligier Ford,1:25.510
2,6,Gilles Villeneuve,Ferrari,1:26.104
22,7,Patrick Depailler,Alfa Romeo,1:26.210
23,8,Bruno Giacomelli,Alfa Romeo,1:26.227
3,9,Jean-Pierre Jarier,Tyrrell Ford,1:26.369
8,10,Alain Prost,McLaren Ford,1:26.826
29,11,Riccardo Patrese,Arrows Ford,1:26.828
4,12,Derek Daly,Tyrrell Ford,1:26.838
9,13,Jan Lammers,ATS Ford,1:26.883
12,14,Elio de Angelis,Lotus Ford,1:26.930
30,15,Jochen Mass,Arrows Ford,1:26.956
15,16,Jean-Pierre Jabouille,Renault,1:27.099
1,17,Jody Scheckter,Ferrari,1:27.182
20,18,Emerson Fittipaldi,Fittipaldi Ford,1:27.495
11,19,Mario Andretti,Lotus Ford,1:27.514
16,20,Rene Arnoux,Renault,1:27.524
