,Position,Driver,Car,Time
27,1,Ayrton Senna,McLaren Honda,1:50.365
28,2,Gerhard Berger,McLaren Honda,1:50.948
1,3,Alain Prost,Ferrari,1:51.043
5,4,Thierry Boutsen,Williams Renault,1:51.902
2,5,Nigel Mansell,Ferrari,1:52.267
19,6,Alessandro Nannini,Benetton Ford,1:52.648
6,7,Riccardo Patrese,Williams Renault,1:52.703
20,8,Nelson Piquet,Benetton Ford,1:52.853
4,9,Jean Alesi,Tyrrell Ford,1:52.885
3,10,Satoru Nakajima,Tyrrell Ford,1:53.468
30,11,Aguri Suzuki,Lola Lamborghini,1:53.523
16,12,Ivan Capelli,Leyton House Judd,1:53.783
8,13,Stefano Modena,Brabham Judd,1:53.916
15,14,Mauricio Gugelmin,Leyton House Judd,1:54.120
29,15,Eric Bernard,Lola Lamborghini,1:54.251
23,16,Pierluigi Martini,Minardi Ford,1:54.312
21,17,Emanuele Pirro,Dallara Ford,1:54.595
11,18,Derek Warwick,Lotus Lamborghini,1:55.068
10,19,Alex Caffi,Arrows Ford,1:55.199
22,20,Andrea de Cesaris,Dallara Ford,1:55.261
25,21,Nicola Larini,Ligier Ford,1:55.278
12,22,Martin Donnelly,Lotus Lamborghini,1:55.304
14,23,Olivier Grouillard,Osella Ford,1:55.334
7,24,David Brabham,Brabham Judd,1:55.668
24,25,Paolo Barilla,Minardi Ford,1:55.859
9,26,Michele Alboreto,Arrows Ford,1:56.055
