,Position,Driver,Car,Time
1,1,Ayrton Senna,McLaren Honda,1:19.775
6,2,Riccardo Patrese,Williams Renault,1:19.872
5,3,Nigel Mansell,Williams Renault,1:19.948
2,4,Gerhard Berger,McLaren Honda,1:20.145
19,5,Michael Schumacher,Benetton Ford,1:20.456
12,6,Johnny Herbert,Lotus Ford,1:21.645
20,7,Martin Brundle,Benetton Ford,1:21.738
27,8,Jean Alesi,Ferrari,1:21.777
28,9,Ivan Capelli,Ferrari,1:22.297
11,10,Mika Hakkinen,Lotus Ford,1:22.360
30,11,Ukyo Katayama,Venturi Lamborghini,1:22.510
16,12,Karl Wendlinger,March Ilmor,1:22.566
24,13,Gianni Morbidelli,Minardi Lamborghini,1:22.594
4,14,Andrea de Cesaris,Tyrrell Ilmor,1:22.635
22,15,Pierluigi Martini,Dallara Ferrari,1:22.850
9,16,Michele Alboreto,Footwork Mugen Honda,1:22.878
32,17,Stefano Modena,Jordan Yamaha,1:23.023
15,18,Gabriele Tarquini,Fondmetal Ford,1:23.063
29,19,Bertrand Gachot,Venturi Lamborghini,1:23.138
17,20,Paul Belmondo,March Ilmor,1:23.189
25,21,Thierry Boutsen,Ligier Renault,1:23.203
26,22,Erik Comas,Ligier Renault,1:23.212
21,23,Jyrki Jarvilehto,Dallara Ferrari,1:23.249
33,24,Mauricio Gugelmin,Jordan Yamaha,1:23.431
23,25,Christian Fittipaldi,Minardi Lamborghini,1:23.433
3,26,Olivier Grouillard,Tyrrell Ilmor,1:23.469
