,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:34.999
6,2,Nico Rosberg,Mercedes,1:35.215
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:35.509
33,4,Max Verstappen,Red Bull Racing TAG Heuer,1:35.747
7,5,Kimi Räikkönen,Ferrari,1:36.131
5,6,Sebastian Vettel,Ferrari,1:36.358
27,7,Nico Hulkenberg,Force India Mercedes,1:36.628
77,8,Valtteri Bottas,Williams Mercedes,1:37.116
19,9,Felipe Massa,Williams Mercedes,1:37.269
55,10,Carlos Sainz,Toro Rosso Ferrari,1:37.326
11,11,Sergio Perez,Force India Mercedes,1:37.353
14,12,Fernando Alonso,McLaren Honda,1:37.417
26,13,Daniil Kvyat,Toro Rosso Ferrari,1:37.480
21,14,Esteban Gutierrez ,Haas Ferrari,1:37.773
30,15,Jolyon Palmer,Renault,1:37.935
9,16,Marcus Ericsson,Sauber Ferrari,1:39.356
8,17,Romain Grosjean,Haas Ferrari,1:38.308
20,18,Kevin Magnussen,Renault,1:38.317
22,19,Jenson Button,McLaren Honda,1:38.327
94,20,Pascal Wehrlein,MRT Mercedes,1:38.548
12,21,Felipe Nasr,Sauber Ferrari,1:38.583
31,22,Esteban Ocon,MRT Mercedes,1:38.806
