,Position,Driver,Car,Time
2,1,Felipe Massa,Ferrari,1:15.787
1,2,Kimi Räikkönen,Ferrari,1:15.815
22,3,Lewis Hamilton,McLaren Mercedes,1:15.839
23,4,Heikki Kovalainen,McLaren Mercedes,1:16.165
4,5,Robert Kubica,Sauber BMW,1:16.171
7,6,Nico Rosberg,Williams Toyota,1:16.548
5,7,Fernando Alonso,Renault,1:16.852
11,8,Jarno Trulli,Toyota,1:17.203
10,9,Mark Webber,Red Bull Renault,1:17.343
12,10,Timo Glock,Toyota,1:15.907
16,11,Jenson Button,Honda,1:16.101
3,12,Nick Heidfeld,Sauber BMW,1:16.455
8,13,Kazuki Nakajima,Williams Toyota,1:16.479
17,14,Rubens Barrichello,Honda,1:16.537
9,15,David Coulthard,Red Bull Renault,
14,16,Sebastien Bourdais,STR Ferrari,1:16.806
6,17,Nelson Piquet,Renault,1:16.933
20,18,Adrian Sutil,Force India Ferrari,1:17.225
15,19,Sebastian Vettel,STR Ferrari,1:16.955
21,20,Giancarlo Fisichella,Force India Ferrari,1:17.823
