,Position,Driver,Car,Time
2,1,Ronnie Peterson,Lotus Ford,1:39.657
10,2,Carlos Reutemann,Brabham Ford,1:40.013
1,3,Emerson Fittipaldi,Lotus Ford,1:40.393
27,4,James Hunt,March Ford,1:40.520
5,5,Jackie Stewart,Tyrrell Ford,1:40.635
23,6,Mike Hailwood,Surtees Ford,1:40.844
8,7,Peter   Revson,McLaren Ford,1:40.895
7,8,Denny Hulme,McLaren Ford,1:40.907
24,9,Carlos Pace,Surtees Ford,1:41.125
0,10,Jody Scheckter,McLaren Ford,1:41.321
4,11,Arturo Merzario,Ferrari,1:41.455
29,12,Chris Amon,Tyrrell Ford,1:41.679
31,13,Brian   Redman,Shadow Ford,1:42.247
20,14,Jean-Pierre Beltoise,BRM,1:42.417
19,15,Clay Regazzoni,BRM,1:42.468
30,16,Jochen Mass,Surtees Ford,1:42.517
18,17,Jean-Pierre Jarier,March Ford,1:42.752
12,18,Graham Hill,Shadow Ford,1:42.848
25,19,Howden  Ganley ,Iso Marlboro Ford,1:43.166
16,20,George  Follmer ,Shadow Ford,1:43.387
21,21,Niki Lauda,BRM,1:43.543
17,22,Jackie Oliver,Shadow Ford,1:43.650
26,23,Jacky Ickx,Iso Marlboro Ford,1:43.885
9,24,John Watson,Brabham Ford,1:43.887
11,25,Wilson Fittipaldi,Brabham Ford,1:44.478
15,26,Mike  Beuttler ,March Ford,1:45.032
28,27,Rikky von Opel,Ensign Ford,1:45.441
