,Position,Driver,Car,Time
4,1,Phil Hill,Ferrari,3:59.300
2,2,Wolfgang von Trips,Ferrari,4:00.100
8,3,Olivier  Gendebien,Ferrari,4:03.000
24,4,John Surtees,Cooper Climax,4:06.000
6,5,Richie Ginther,Ferrari,4:06.100
36,6,Graham Hill,BRM Climax,4:07.600
38,7,Tony Brooks,BRM Climax,4:07.900
14,8,Stirling Moss,Lotus Climax,4:08.200
18,9,Jo Bonnier,Porsche,4:08.300
20,10,Dan Gurney,Porsche,4:08.400
28,11,Jack Brabham,Cooper Climax,4:08.600
44,12,Masten Gregory,Lotus Climax,4:10.200
40,13,Jackie  Lewis ,Cooper Climax,4:11.100
22,14,Carel Godin de Beaufort ,Porsche,4:16.700
30,15,Bruce McLaren,Cooper Climax,4:17.400
34,16,Jim Clark,Lotus Climax,4:17.700
46,17,Lorenzo Bandini,Cooper Maserati,4:19.000
32,18,Innes Ireland,Lotus Climax,4:20.000
26,19,Maurice  Trintignant,De Tomaso OSCA,4:21.400
10,20,Willy Mairesse,Lotus Climax,
12,21,Lucien Bianchi,Lotus Climax,4:27.300
