,Position,Driver,Car,Time
2,1,Rubens Barrichello,Ferrari,1:10.223
1,2,Michael Schumacher,Ferrari,1:10.400
10,3,Takuma Sato,BAR Honda,1:10.601
9,4,Jenson Button,BAR Honda,1:10.820
3,5,Juan Pablo Montoya,Williams BMW,1:11.062
4,6,Ralf Schumacher,Williams BMW,1:11.106
6,7,Kimi Räikkönen,McLaren Mercedes,1:11.137
17,8,Olivier Panis,Toyota,1:11.167
8,9,Fernando Alonso,Renault,1:11.185
14,10,Mark Webber,Jaguar Cosworth,1:11.286
16,11,Cristiano da Matta,Toyota,1:11.691
5,12,David Coulthard,McLaren Mercedes,1:12.026
15,13,Christian Klien,Jaguar Cosworth,1:12.170
11,14,Giancarlo Fisichella,Sauber Petronas,1:12.470
12,15,Felipe Massa,Sauber Petronas,1:12.721
18,16,Nick Heidfeld,Jordan Ford,1:13.147
19,17,Giorgio Pantano,Jordan Ford,1:13.375
20,18,Gianmaria Bruni,Minardi Cosworth,1:14.010
21,19,Zsolt Baumgartner,Minardi Cosworth,1:14.812
7,20,Jarno Trulli,Renault,
