,Position,Driver,Car,Time
30,1,Eugenio Castellotti,Lancia,4:18.100
10,2,Juan Manuel Fangio,Mercedes-Benz,4:18.600
14,3,Stirling Moss,Mercedes-Benz,4:19.200
2,4,Nino Farina,Lancia,4:20.900
20,5,Jean Behra,Maserati,4:23.600
12,6,Karl Kling,Mercedes-Benz,4:24.000
22,7,Luigi Musso,Maserati,4:26.400
6,8,Paul Frere,Lancia,4:29.700
40,9,Mike Hawthorn,Vanwall,4:33.000
4,10,Maurice  Trintignant,Lancia,4:33.200
26,11,Cesare Perdisa,Maserati,4:50.900
28,12,Louis  Rosier,Maserati,4:55.400
24,13,Roberto Mieres,Maserati,5:09.000
