,Position,Driver,Car,Time
12,1,Niki Lauda,Ferrari,1:26.400
16,2,Tom Pryce,Shadow Matra,1:27.090
17,3,Jean-Pierre Jarier,Shadow Matra,1:27.250
5,4,Ronnie Peterson,Lotus Ford,1:27.400
9,5,Vittorio Brambilla,March Ford,1:27.500
11,6,Clay Regazzoni,Ferrari,1:27.550
3,7,Jody Scheckter,Tyrrell Ford,1:27.580
8,8,Carlos Pace,Brabham Ford,1:27.670
1,9,Emerson Fittipaldi,McLaren Ford,1:27.770
7,10,Carlos Reutemann,Brabham Ford,1:27.930
24,11,James Hunt,Hesketh Ford,1:27.940
4,12,Patrick Depailler,Tyrrell Ford,1:27.950
27,13,Mario Andretti,Parnelli Ford,1:28.110
6,14,Jacky Ickx,Lotus Ford,1:28.280
2,15,Jochen Mass,McLaren Ford,1:28.490
28,16,Mark Donohue,March Ford,1:28.810
18,17,John Watson,Surtees Ford,1:28.900
25,18,Alan  Jones,Hesketh Ford,1:29.120
