,Position,Driver,Car,Time
5,1,Nigel Mansell,Williams Renault,1:19.495
6,2,Riccardo Patrese,Williams Renault,1:20.368
1,3,Ayrton Senna,McLaren Honda,1:20.608
27,4,Jean Alesi,Ferrari,1:20.895
2,5,Gerhard Berger,McLaren Honda,1:21.224
19,6,Michael Schumacher,Benetton Ford,1:21.831
20,7,Martin Brundle,Benetton Ford,1:22.068
28,8,Ivan Capelli,Ferrari,1:22.119
12,9,Johnny Herbert,Lotus Ford,1:22.579
4,10,Andrea de Cesaris,Tyrrell Ilmor,1:22.647
9,11,Michele Alboreto,Footwork Mugen Honda,1:22.671
24,12,Gianni Morbidelli,Minardi Lamborghini,1:22.733
33,13,Mauricio Gugelmin,Jordan Yamaha,1:22.863
11,14,Mika Hakkinen,Lotus Ford,1:22.886
29,15,Bertrand Gachot,Venturi Lamborghini,1:23.122
16,16,Karl Wendlinger,March Ilmor,1:23.264
23,17,Christian Fittipaldi,Minardi Lamborghini,1:23.487
22,18,Pierluigi Martini,Dallara Ferrari,1:23.508
10,19,Aguri Suzuki,Footwork Mugen Honda,1:23.641
21,20,Jyrki Jarvilehto,Dallara Ferrari,1:23.862
32,21,Stefano Modena,Jordan Yamaha,1:23.890
25,22,Thierry Boutsen,Ligier Renault,1:23.909
26,23,Erik Comas,Ligier Renault,1:23.974
3,24,Olivier Grouillard,Tyrrell Ilmor,1:23.990
15,25,Gabriele Tarquini,Fondmetal Ford,1:24.479
34,26,Roberto Moreno,Moda Judd,1:24.945
