,Position,Driver,Car,Time
3,1,Michael Schumacher,Ferrari,1:18.439
2,2,David Coulthard,McLaren Mercedes,1:18.537
4,3,Rubens Barrichello,Ferrari,1:18.801
1,4,Mika Hakkinen,McLaren Mercedes,1:18.985
5,5,Heinz-Harald Frentzen,Jordan Mugen Honda,1:19.483
22,6,Jacques Villeneuve,BAR Honda,1:19.544
6,7,Jarno Trulli,Jordan Mugen Honda,1:19.581
23,8,Ricardo Zonta,BAR Honda,1:19.742
18,9,Pedro de la Rosa,Arrows Supertec,1:19.912
11,10,Giancarlo Fisichella,Benetton Playlife,1:19.932
8,11,Johnny Herbert,Jaguar Cosworth,1:19.954
9,12,Ralf Schumacher,Williams BMW,1:20.073
19,13,Jos Verstappen,Arrows Supertec,1:20.107
12,14,Alexander Wurz,Benetton Playlife,1:20.113
17,15,Mika Salo,Sauber Petronas,1:20.445
7,16,Eddie Irvine,Jaguar Cosworth,1:20.500
14,17,Jean Alesi,Prost Peugeot,1:20.512
10,18,Jenson Button,Williams BMW,1:20.534
16,19,Pedro Diniz,Sauber Petronas,1:20.692
20,20,Marc Gene,Minardi Fondmetal,1:21.058
15,21,Nick Heidfeld,Prost Peugeot,1:21.680
21,22,Gaston Mazzacane,Minardi Fondmetal,1:22.091
