,Position,Driver,Car,Time
1,1,Mika Hakkinen,McLaren Mercedes,1:14.111
2,2,David Coulthard,McLaren Mercedes,1:14.285
3,3,Michael Schumacher,Ferrari,1:14.508
4,4,Rubens Barrichello,Ferrari,1:14.636
11,5,Giancarlo Fisichella,Benetton Playlife,1:15.375
7,6,Eddie Irvine,Jaguar Cosworth,1:15.425
5,7,Heinz-Harald Frentzen,Jordan Mugen Honda,1:15.455
23,8,Ricardo Zonta,BAR Honda,1:15.484
10,9,Jenson Button,Williams BMW,1:15.490
22,10,Jacques Villeneuve,BAR Honda,1:15.515
9,11,Ralf Schumacher,Williams BMW,1:15.561
6,12,Jarno Trulli,Jordan Mugen Honda,1:15.627
12,13,Alexander Wurz,Benetton Playlife,1:15.664
19,14,Jos Verstappen,Arrows Supertec,1:15.704
14,15,Jean Alesi,Prost Peugeot,1:15.715
18,16,Pedro de la Rosa,Arrows Supertec,1:16.002
8,17,Johnny Herbert,Jaguar Cosworth,1:16.250
20,18,Marc Gene,Minardi Fondmetal,1:16.380
15,19,Nick Heidfeld,Prost Peugeot,1:17.112
21,20,Gaston Mazzacane,Minardi Fondmetal,1:17.512
