,Position,Driver,Car,Time
8,1,Mika Hakkinen,McLaren Mercedes,1:48.682
7,2,David Coulthard,McLaren Mercedes,1:48.845
9,3,Damon Hill,Jordan Mugen Honda,1:49.728
3,4,Michael Schumacher,Ferrari,1:50.027
4,5,Eddie Irvine,Ferrari,1:50.189
1,6,Jacques Villeneuve,Williams Mecachrome,1:50.204
5,7,Giancarlo Fisichella,Benetton Playlife,1:50.462
10,8,Ralf Schumacher,Jordan Mugen Honda,1:50.501
2,9,Heinz-Harald Frentzen,Williams Mecachrome,1:50.686
14,10,Jean Alesi,Sauber Petronas,1:51.189
6,11,Alexander Wurz,Benetton Playlife,1:51.648
15,12,Johnny Herbert,Sauber Petronas,1:51.851
12,13,Jarno Trulli,Prost Peugeot,1:52.572
18,14,Rubens Barrichello,Stewart Ford,1:52.670
11,15,Olivier Panis,Prost Peugeot,1:52.784
16,16,Pedro Diniz,Arrows,1:53.037
19,17,Jos Verstappen,Stewart Ford,1:53.149
17,18,Mika Salo,Arrows,1:53.207
21,19,Toranosuke Takagi,Tyrrell Ford,1:53.237
20,20,Ricardo Rosset,Tyrrell Ford,1:54.850
22,21,Shinji Nakano,Minardi Ford,1:55.084
23,22,Esteban Tuero,Minardi Ford,1:55.520
