,Position,Driver,Car,Time
1,1,Ayrton Senna,McLaren Honda,1:30.108
2,2,Alain Prost,McLaren Honda,1:31.517
19,3,Alessandro Nannini,Benetton Ford,1:31.799
27,4,Nigel Mansell,Ferrari,1:31.927
7,5,Martin Brundle,Brabham Judd,1:31.960
21,6,Alex Caffi,Dallara Ford,1:32.160
8,7,Stefano Modena,Brabham Judd,1:32.286
28,8,Gerhard Berger,Ferrari,1:32.364
4,9,Michele Alboreto,Tyrrell Ford,1:32.491
9,10,Derek Warwick,Arrows Ford,1:32.492
16,11,Ivan Capelli,March Judd,1:32.493
30,12,Philippe Alliot,Lola Lamborghini,1:32.562
22,13,Andrea de Cesaris,Dallara Ford,1:32.649
6,14,Riccardo Patrese,Williams Renault,1:32.795
23,15,Pierluigi Martini,Minardi Ford,1:33.031
5,16,Thierry Boutsen,Williams Renault,1:33.044
10,17,Eddie  Cheever,Arrows Ford,1:33.214
15,18,Mauricio Gugelmin,March Judd,1:33.324
36,19,Stefan Johansson,Onyx Ford,1:33.370
24,20,Luis Perez-Sala,Minardi Ford,1:33.724
3,21,Jonathan  Palmer,Tyrrell Ford,1:33.741
11,22,Nelson Piquet,Lotus Judd,1:33.745
12,23,Satoru Nakajima,Lotus Judd,1:33.782
40,24,Gabriele Tarquini,AGS Ford,1:33.790
20,25,Johnny Herbert,Benetton Ford,1:33.806
38,26,Christian Danner,Rial Ford,1:33.848
