,Position,Driver,Car,Time
20,1,Juan Manuel Fangio,Lanica Ferrari,1:44.000
28,2,Stirling Moss,Maserati,1:44.600
22,3,Eugenio Castellotti,Lanica Ferrari,1:44.900
30,4,Jean Behra,Maserati,1:45.300
16,5,Harry Schell,Vanwall,1:45.600
14,6,Maurice  Trintignant,Vanwall,1:45.600
32,7,Cesare Perdisa,Maserati,1:46.000
24,8,Luigi Musso,Lanica Ferrari,1:46.800
26,9,Peter Collins,Lanica Ferrari,1:47.000
4,11,Elie Bayol,Gordini,1:50.000
2,12,Robert  Manzon,Gordini,1:50.300
6,14,Hermano da Silva Ramos,Gordini,1:50.600
8,15,Louis  Rosier,Maserati,1:51.600
18,16,Horace  Gould ,Maserati,1:51.700
