,Position,Driver,Car,Time
2,1,Ronnie Peterson,Lotus Ford,2:30.500
1,2,Emerson Fittipaldi,Lotus Ford,2:30.700
9,3,Jacky Ickx,Ferrari,2:32.000
14,4,Clay Regazzoni,BRM,2:32.400
7,5,Denny Hulme,McLaren Ford,2:32.700
6,6,Carlos Pace,Surtees Ford,2:32.700
17,7,Carlos Reutemann,Brabham Ford,2:32.900
3,8,Jackie Stewart,Tyrrell Ford,2:33.300
4,9,Francois  Cevert ,Tyrrell Ford,2:33.400
15,10,Jean-Pierre Beltoise,BRM,2:33.500
18,11,Wilson Fittipaldi,Brabham Ford,2:34.300
8,12,Peter   Revson,McLaren Ford,2:34.300
16,13,Niki Lauda,BRM,2:35.100
5,14,Mike Hailwood,Surtees Ford,2:35.500
11,15,Jean-Pierre Jarier,March Ford,2:37.600
19,16,Howden  Ganley ,Iso Marlboro Ford,2:37.600
10,17,Arturo Merzario,Ferrari,2:37.700
20,18,Nanni  Galli ,Iso Marlboro Ford,2:38.700
12,19,Mike  Beuttler ,March Ford,2:39.900
23,20,Luiz  Bueno ,Surtees Ford,2:42.500
