,Position,Driver,Car,Time
2,1,Juan Manuel Fangio,Mercedes-Benz,1:41.100
26,2,Alberto Ascari,Lancia,1:41.100
6,3,Stirling Moss,Mercedes-Benz,1:41.200
30,4,Eugenio Castellotti,Lancia,1:42.000
34,5,Jean Behra,Maserati,1:42.500
36,6,Roberto Mieres,Maserati,1:43.700
28,7,Luigi  Villoresi,Lancia,1:43.700
38,8,Luigi Musso,Maserati,1:44.300
44,9,Maurice  Trintignant,Lancia,1:44.400
4,10,Andre  Simon,Mercedes-Benz,1:45.500
40,11,Cesare Perdisa,Maserati,1:45.600
18,12,Mike Hawthorn,Vanwall,1:45.600
8,13,Robert  Manzon,Gordini,1:46.000
42,14,Nino Farina,Lancia,1:46.000
48,15,Piero  Taruffi,Lancia,1:46.000
12,16,Elie Bayol,Gordini,1:46.500
14,17,Louis  Rosier,Maserati,1:46.700
46,18,Harry Schell,Lancia,1:46.800
32,19,Louis  Chiron,Lancia,1:47.300
10,20,Jacques  Pollet,Gordini,1:49.400
