,Position,Driver,Car,Time
77,1,Valtteri Bottas,Mercedes,1:08.322
5,2,Sebastian Vettel,Ferrari,1:08.360
7,3,Kimi Räikkönen,Ferrari,1:08.538
33,4,Max Verstappen,Red Bull Racing TAG Heuer,1:08.925
11,5,Sergio Perez,Force India Mercedes,1:09.598
14,6,Fernando Alonso,McLaren Honda,1:09.617
27,7,Nico Hulkenberg,Renault,1:09.703
55,8,Carlos Sainz,Renault,1:09.805
19,9,Felipe Massa,Williams Mercedes,1:09.841
31,10,Esteban Ocon,Force India Mercedes,1:09.830
8,11,Romain Grosjean,Haas Ferrari,1:09.879
2,12,Stoffel Vandoorne,McLaren Honda,1:10.116
20,13,Kevin Magnussen,Haas Ferrari,1:10.154
3,14,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:09.330
94,15,Pascal Wehrlein,Sauber Ferrari,1:10.678
18,16,Lance Stroll,Williams Mercedes,1:10.776
9,17,Marcus Ericsson,Sauber Ferrari,1:10.875
28,18,Brendon Hartley,Toro Rosso,
10,19,Pierre Gasly,Toro Rosso,1:10.686
