,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:58.179
5,2,Sebastian Vettel,Ferrari,1:58.905
31,3,Esteban Ocon,Force India Mercedes,2:01.851
11,4,Sergio Perez,Force India Mercedes,2:01.894
8,5,Romain Grosjean,Haas Ferrari,2:02.122
7,6,Kimi Räikkönen,Ferrari,2:02.671
33,7,Max Verstappen,Red Bull Racing TAG Heuer,2:02.769
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,2:02.939
20,9,Kevin Magnussen,Haas Ferrari,2:04.933
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,1:43.844
28,11,Brendon Hartley,Scuderia Toro Rosso Honda,1:43.865
16,12,Charles Leclerc,Sauber Ferrari,1:44.062
9,13,Marcus Ericsson,Sauber Ferrari,1:44.301
14,14,Fernando Alonso,McLaren Renault,1:44.917
35,15,Sergey Sirotkin,Williams Mercedes,1:44.998
18,16,Lance Stroll,Williams Mercedes,1:45.134
77,17,Valtteri Bottas,Mercedes,
27,18,Nico Hulkenberg,Renault,
55,19,Carlos Sainz,Renault,1:44.489
2,20,Stoffel Vandoorne,McLaren Renault,1:45.307
